voyage_id,fixture_display_order,commission_type,org_group,org_name,external_id,rate
63EDDD459C2B17D9A4A051F0FF051BE4,3,Charterer,Ref. de Mang,Refinaria de Petroleos de Manguinhos,10125,0.0
63EDDD459C2B17D9A4A051F0FF051BE4,3,Broker,Brazilship,Brazilship/Scanbrasil Comercio Maritimo Ltda,105097,1.25
63EDDD459C2B17D9A4A051F0FF051BE4,3,Agent,Stena Bulk,,,1.0
63EDDD459C2B17D9A4A051F0FF051BE4,3,Co Broker,,,,0.0
5BC2370DF9E14BB3D00F6145F4BB91E1,1,Charterer,Saudi Aramco,Aramco Trading Singapore,10286,2.5
5BC2370DF9E14BB3D00F6145F4BB91E1,1,Broker,Clarkson,,,1.25
5BC2370DF9E14BB3D00F6145F4BB91E1,1,Agent,Stena Bulk,,,2.0
5BC2370DF9E14BB3D00F6145F4BB91E1,1,Co Broker,,,,0.0
2930EBDE7C523FE753186950DBF6153D,1,Charterer,Marquis Ener,Marquis Energy Global Pte. Ltd.,10363,2.5
2930EBDE7C523FE753186950DBF6153D,1,Broker,Pole Shippin,Pole Shipping S.A.,52072,1.25
2930EBDE7C523FE753186950DBF6153D,1,Agent,Stena Bulk,,,2.0
2930EBDE7C523FE753186950DBF6153D,1,Co Broker,,,,0.0
B43197F6B14945B709A166E8D30773A1,1,Charterer,New Britain ,New Britain Palm Oil Limited,10022,0.0
B43197F6B14945B709A166E8D30773A1,1,Broker,,,,0.0
B43197F6B14945B709A166E8D30773A1,1,Agent,Stena Bulk,,,2.0
B43197F6B14945B709A166E8D30773A1,1,Co Broker,,,,0.0
F71C5FC6DA6E5BE59FF76B2F9DAD014B,1,Charterer,VITOL,Vitol Asia PTE Ltd,10151,2.5
F71C5FC6DA6E5BE59FF76B2F9DAD014B,1,Broker,Clarkson,,,1.25
F71C5FC6DA6E5BE59FF76B2F9DAD014B,1,Agent,Stena Bulk,,,2.0
F71C5FC6DA6E5BE59FF76B2F9DAD014B,1,Co Broker,,,,0.0
38BBA82F4F6C63F96E3E87E850C969BD,1,Charterer,CARGILL,Cargill International S.A.,10002,2.5
38BBA82F4F6C63F96E3E87E850C969BD,1,Broker,Steem 1960,Steem 1960 Singapore Pte Ltd,50088,1.25
38BBA82F4F6C63F96E3E87E850C969BD,1,Agent,Stena Bulk,,,2.0
38BBA82F4F6C63F96E3E87E850C969BD,1,Co Broker,,,,0.0
C7F475BA38CBFE786AD92AFBDEABBEEE,1,Charterer,BP,BP Oil International Ltd,10001,2.5
C7F475BA38CBFE786AD92AFBDEABBEEE,1,Broker,Howe Robinso,Howe Robinson Partners (UK) Ltd,51508,1.25
C7F475BA38CBFE786AD92AFBDEABBEEE,1,Agent,,,,0.0
C7F475BA38CBFE786AD92AFBDEABBEEE,1,Co Broker,,,,0.0
4C2EBBD0DC671918BE8FFC10A76FD880,1,Charterer,Mocoh,Mocoh SA,10413,2.5
4C2EBBD0DC671918BE8FFC10A76FD880,1,Broker,Italia,Italia C&A Srl,51474,1.25
4C2EBBD0DC671918BE8FFC10A76FD880,1,Agent,Stena Bulk,,,2.0
4C2EBBD0DC671918BE8FFC10A76FD880,1,Co Broker,,,,0.0
9CBE22A22B89A9E05C52172FD75ACB92,1,Charterer,LUKOIL,Litasco SA,10048,2.5
9CBE22A22B89A9E05C52172FD75ACB92,1,Broker,Ocean Shipbr,Ocean Shipbrokers Ltd,103512,1.25
9CBE22A22B89A9E05C52172FD75ACB92,1,Agent,,,,0.0
9CBE22A22B89A9E05C52172FD75ACB92,1,Co Broker,,,,0.0
F485454F0501A6150A27F4B32583BD49,1,Charterer,Bunge,Bunge Agribusiness Singapore Pte Ltd,10030,2.5
F485454F0501A6150A27F4B32583BD49,1,Broker,Clarkson,,,1.25
F485454F0501A6150A27F4B32583BD49,1,Agent,,,,2.0
F485454F0501A6150A27F4B32583BD49,1,Co Broker,,,,0.0
2132DA1379812F176E3356906BC4897F,1,Charterer,MERCURIA,Mercuria Energy Trading SA,10053,0.0
2132DA1379812F176E3356906BC4897F,1,Broker,Galbraiths,Galbraiths LTD,,1.25
2132DA1379812F176E3356906BC4897F,1,Agent,,,,0.0
2132DA1379812F176E3356906BC4897F,1,Co Broker,,,,0.0
8167011C569E487B33B6153AA511B9E9,1,Charterer,PMI,PMI Trading DAC,10193,0.0
8167011C569E487B33B6153AA511B9E9,1,Broker,Charles R We,"CHARLES R. WEBER COMPANY,INC",101213,1.25
8167011C569E487B33B6153AA511B9E9,1,Agent,Stena Bulk,,,2.0
8167011C569E487B33B6153AA511B9E9,1,Co Broker,,,,0.0
630C24B79866A3AFCF420CC0EFAAD02E,1,Charterer,Bunge,Bunge SA,10179,2.5
630C24B79866A3AFCF420CC0EFAAD02E,1,Broker,Odin,,,1.25
630C24B79866A3AFCF420CC0EFAAD02E,1,Agent,Stena Bulk,,,2.0
630C24B79866A3AFCF420CC0EFAAD02E,1,Co Broker,,,,0.0
111EEC6573644F776080195EC7C0DD1B,1,Charterer,HESS,Hess International Sales LLC,10342,2.5
111EEC6573644F776080195EC7C0DD1B,1,Broker,McQuilling,McQuilling Partners Inc.,103602,1.25
111EEC6573644F776080195EC7C0DD1B,1,Agent,,,,0.0
111EEC6573644F776080195EC7C0DD1B,1,Co Broker,,,,0.0
62DB21A0AFDDC171643AC9DD27F5AFAD,1,Charterer,ST,ST Shipping & Transport Pte Ltd,10203,2.5
62DB21A0AFDDC171643AC9DD27F5AFAD,1,Broker,Gulfstream,Gulfstream Tanker Chartering SA (Geneva),50136,1.25
62DB21A0AFDDC171643AC9DD27F5AFAD,1,Agent,,,,0.0
62DB21A0AFDDC171643AC9DD27F5AFAD,1,Co Broker,,,,0.0
25ABDFECAE7BC46171817D8E8900776F,1,Charterer,Sasol Limite,Sasol Oil (Pty) Ltd,10343,2.5
25ABDFECAE7BC46171817D8E8900776F,1,Broker,Braemar,Braemar ACM Shipbroking Ltd,103663,1.25
25ABDFECAE7BC46171817D8E8900776F,1,Agent,,,,0.0
25ABDFECAE7BC46171817D8E8900776F,1,Co Broker,,,,0.0
F8E5FA1600AB7A07993F56DBBABCCCB2,1,Charterer,CHEVRON,Chevron International Tankship Limited,10109,2.5
F8E5FA1600AB7A07993F56DBBABCCCB2,1,Broker,AFFINITY,Affinity Tankers Ltd,50010,1.25
F8E5FA1600AB7A07993F56DBBABCCCB2,1,Agent,Stena Bulk,,,1.0
F8E5FA1600AB7A07993F56DBBABCCCB2,1,Co Broker,,,,0.0
3EAABC296CA96A59995CEAC0C936164B,1,Charterer,NESTE,Neste Shipping Oy,10115,1.25
3EAABC296CA96A59995CEAC0C936164B,1,Broker,Eira Shippin,Eira Shipping Ltd,52158,1.25
3EAABC296CA96A59995CEAC0C936164B,1,Agent,Stena Bulk,,,2.0
3EAABC296CA96A59995CEAC0C936164B,1,Co Broker,,,,0.0
B1435F16EC93ABFB095513CC5FB68734,1,Charterer,MERCURIA,Mercuria Energy Trading SA,10053,2.5
B1435F16EC93ABFB095513CC5FB68734,1,Broker,Galbraiths,Galbraiths LTD,,1.25
B1435F16EC93ABFB095513CC5FB68734,1,Agent,,,,0.0
B1435F16EC93ABFB095513CC5FB68734,1,Co Broker,,,,0.0
00C699B395E336BBC27C833B36E04287,1,Charterer,REPSOL,Repsol Trading SA,10167,2.5
00C699B395E336BBC27C833B36E04287,1,Broker,AFFINITY,Affinity Tankers Ltd,50010,1.25
00C699B395E336BBC27C833B36E04287,1,Agent,Stena Bulk,,,2.0
00C699B395E336BBC27C833B36E04287,1,Co Broker,,,,0.0
BBF19EAC175121A11E5487DA26F33175,1,Charterer,SHELL,Shell Trading Rotterdam BV,10207,2.5
BBF19EAC175121A11E5487DA26F33175,1,Broker,Howe Robinso,Howe Robinson Partners (UK) Ltd,51508,1.25
BBF19EAC175121A11E5487DA26F33175,1,Agent,,,,0.0
BBF19EAC175121A11E5487DA26F33175,1,Co Broker,,,,0.0
DA8A130C89ED0729AF663C07BB4449B9,1,Charterer,Bunge,Bunge SA,10179,2.5
DA8A130C89ED0729AF663C07BB4449B9,1,Broker,BRS,BRS Group,105706,1.25
DA8A130C89ED0729AF663C07BB4449B9,1,Agent,Stena Bulk,,,2.0
DA8A130C89ED0729AF663C07BB4449B9,1,Co Broker,,,,0.0
4B6355915421118A526FC7EC87E87674,1,Charterer,Bunge,Bunge SA,10179,2.5
4B6355915421118A526FC7EC87E87674,1,Broker,Odin,ODIN MARINE GROUP LLC,101591,1.25
4B6355915421118A526FC7EC87E87674,1,Agent,Stena Bulk,,,2.0
4B6355915421118A526FC7EC87E87674,1,Co Broker,,,,0.0
C825A198E0623BC55F326950A6B2FCDA,1,Charterer,New Britain ,New Britain Palm Oil Limited,10022,0.0
C825A198E0623BC55F326950A6B2FCDA,1,Broker,,,,0.0
C825A198E0623BC55F326950A6B2FCDA,1,Agent,Stena Bulk,,,2.0
C825A198E0623BC55F326950A6B2FCDA,1,Co Broker,,,,0.0
2F1E16AC9C2CC648078BA300BF65C30A,1,Charterer,Heritage Pet,Heritage Petroleum DMCC,10441,2.5
2F1E16AC9C2CC648078BA300BF65C30A,1,Broker,Braemar,Braemar ACM Shipbroking Ltd,103663,1.25
2F1E16AC9C2CC648078BA300BF65C30A,1,Agent,,,,0.0
2F1E16AC9C2CC648078BA300BF65C30A,1,Co Broker,,,,0.0
B43197F6B14945B7B8C222611EC84C6A,1,Charterer,VITOL,Vitol SA,10151,2.5
B43197F6B14945B7B8C222611EC84C6A,1,Broker,Gulfstream,Gulfstream Tanker Chartering SA (Geneva),50136,1.25
B43197F6B14945B7B8C222611EC84C6A,1,Agent,,,,0.0
B43197F6B14945B7B8C222611EC84C6A,1,Co Broker,,,,0.0
8D26FB507A95D4155DD5BC9C36B92570,1,Charterer,UNIPEC,Unipec America Inc.,10141,2.5
8D26FB507A95D4155DD5BC9C36B92570,1,Broker,BRS,BRS USA LLC,50153,1.25
8D26FB507A95D4155DD5BC9C36B92570,1,Agent,,,,0.0
8D26FB507A95D4155DD5BC9C36B92570,1,Co Broker,,,,0.0
7D36ADAC40325B790419CBF20A1DA6E1,1,Charterer,NESTE,Neste Shipping Oy,10115,1.25
7D36ADAC40325B790419CBF20A1DA6E1,1,Broker,Fearnleys LN,FEARNLEYS A/S,101079,1.25
7D36ADAC40325B790419CBF20A1DA6E1,1,Agent,Stena Bulk,,,2.0
7D36ADAC40325B790419CBF20A1DA6E1,1,Co Broker,,,,0.0
34131FA1033A4AE3C85A970B1A4C7D23,1,Charterer,Bunge,Bunge SA,10179,2.5
34131FA1033A4AE3C85A970B1A4C7D23,1,Broker,BRS,BRS Group,105706,1.25
34131FA1033A4AE3C85A970B1A4C7D23,1,Agent,Stena Bulk,,,2.0
34131FA1033A4AE3C85A970B1A4C7D23,1,Co Broker,,,,0.0
913FA29BC52C0656D828F50186449471,1,Charterer,Glencore,Viterra B.V.,10339,1.25
913FA29BC52C0656D828F50186449471,1,Broker,RVB Shipbrok,,,1.25
913FA29BC52C0656D828F50186449471,1,Agent,Stena Bulk,,,2.0
913FA29BC52C0656D828F50186449471,1,Co Broker,,,,0.0
5CF091949D875152FFADCEC3552B4459,1,Charterer,Penfield Tan,Penfield Tankers (Panamax) LLC,10341,1.25
5CF091949D875152FFADCEC3552B4459,1,Broker,True North C,True North Chartering,50082,1.25
5CF091949D875152FFADCEC3552B4459,1,Agent,,,,0.0
5CF091949D875152FFADCEC3552B4459,1,Co Broker,,,,0.0
8A024D7592F3DCA2BE37AF16F1B3AA78,1,Charterer,CHEVRON,Chevron International Tankship Limited,10109,2.5
8A024D7592F3DCA2BE37AF16F1B3AA78,1,Broker,Dietze,"Dietze & Associates, LLC",50083,1.25
8A024D7592F3DCA2BE37AF16F1B3AA78,1,Agent,,,,0.0
8A024D7592F3DCA2BE37AF16F1B3AA78,1,Co Broker,,,,0.0
987161D8ABBE471D4E10DE62E93F59F1,1,Charterer,TRAFIGURA,Trafigura Maritime Logistics Pte Ltd,10128,2.5
987161D8ABBE471D4E10DE62E93F59F1,1,Broker,Ocean Shipbr,Ocean Shipbrokers S.A.,52052,1.25
987161D8ABBE471D4E10DE62E93F59F1,1,Agent,Stena Bulk,,,2.0
987161D8ABBE471D4E10DE62E93F59F1,1,Co Broker,,,,0.0
EE512A14F8399BEC7BC0CEF5488AFBB2,1,Charterer,J Global E,J. Global Energy,10296,0.0
EE512A14F8399BEC7BC0CEF5488AFBB2,1,Broker,Brazilship,Brazilship/Scanbrasil Comercio Maritimo Ltda,105097,1.25
EE512A14F8399BEC7BC0CEF5488AFBB2,1,Agent,Stena Bulk,,,2.0
EE512A14F8399BEC7BC0CEF5488AFBB2,1,Co Broker,,,,0.0
EE512A14F8399BEC7BC0CEF5488AFBB2,2,Charterer,Posidonia Sh,Posidonia Shipping & Trading LTDA,10232,0.0
EE512A14F8399BEC7BC0CEF5488AFBB2,2,Broker,Brazilship,Brazilship/Scanbrasil Comercio Maritimo Ltda,105097,1.25
EE512A14F8399BEC7BC0CEF5488AFBB2,2,Agent,Stena Bulk,,,2.0
EE512A14F8399BEC7BC0CEF5488AFBB2,2,Co Broker,,,,0.0
EE512A14F8399BEC7BC0CEF5488AFBB2,3,Charterer,Concordia Ma,CM P-MAX II Limited,1264,0.0
EE512A14F8399BEC7BC0CEF5488AFBB2,3,Broker,,,,0.0
EE512A14F8399BEC7BC0CEF5488AFBB2,3,Agent,Stena Bulk,,,2.0
EE512A14F8399BEC7BC0CEF5488AFBB2,3,Co Broker,,,,0.0
6227748A22F3EDA1F63FE30CFBC9DAFE,1,Charterer,CEPSA,CEPSA TRADING S.A.U.,10255,1.25
6227748A22F3EDA1F63FE30CFBC9DAFE,1,Broker,Medco Shipbr,"MEDCO SHIPBROKERS,S.L.",101524,1.25
6227748A22F3EDA1F63FE30CFBC9DAFE,1,Agent,,,,2.0
6227748A22F3EDA1F63FE30CFBC9DAFE,1,Co Broker,,,,0.0
45CFAE9BA3898833EA01C18E11D16EAE,1,Charterer,RWE Supply &,RWE Supply and Trading GmbH,10305,
45CFAE9BA3898833EA01C18E11D16EAE,1,Broker,Poten & Part,Poten & Partners (UK) Ltd,105276,1.25
45CFAE9BA3898833EA01C18E11D16EAE,1,Agent,,,,
45CFAE9BA3898833EA01C18E11D16EAE,1,Co Broker,,,,
114A9FF7D6460C06C85F44A232C12F6A,1,Charterer,TRICON,Tricon Energy Ltd,10121,2.5
114A9FF7D6460C06C85F44A232C12F6A,1,Broker,Lighthouse,Lighthouse Chartering LLC,50092,2.5
114A9FF7D6460C06C85F44A232C12F6A,1,Agent,Stena Bulk,,,2.0
114A9FF7D6460C06C85F44A232C12F6A,1,Co Broker,,,,0.0
640D6AB2C10A01675C04F271B3C14C99,1,Charterer,Alcoa,Alcoa Aluminio S.A.,10108,0.0
640D6AB2C10A01675C04F271B3C14C99,1,Broker,Netco,Netco,50078,1.25
640D6AB2C10A01675C04F271B3C14C99,1,Agent,Stena Bulk,,,2.0
640D6AB2C10A01675C04F271B3C14C99,1,Co Broker,,,,0.0
640D6AB2C10A01675C04F271B3C14C99,2,Charterer,Alcoa,Alcoa World Alumina Brasil LTDA,10112,0.0
640D6AB2C10A01675C04F271B3C14C99,2,Broker,Netco,Netco,50078,1.25
640D6AB2C10A01675C04F271B3C14C99,2,Agent,Stena Bulk,,,2.0
640D6AB2C10A01675C04F271B3C14C99,2,Co Broker,,,,0.0
640D6AB2C10A01675C04F271B3C14C99,3,Charterer,Alcoa,South 32 Minerals S.A.,10110,0.0
640D6AB2C10A01675C04F271B3C14C99,3,Broker,Netco,Netco,50078,1.25
640D6AB2C10A01675C04F271B3C14C99,3,Agent,Stena Bulk,,,2.0
640D6AB2C10A01675C04F271B3C14C99,3,Co Broker,,,,0.0
D09B2CE4071903FE871DC0FEDE8518D1,1,Charterer,Resource Mar,Resource Marine Pte Ltd,10015,2.5
D09B2CE4071903FE871DC0FEDE8518D1,1,Broker,Southport Ma,Southport Maritime Inc,103581,1.25
D09B2CE4071903FE871DC0FEDE8518D1,1,Agent,,,,0.0
D09B2CE4071903FE871DC0FEDE8518D1,1,Co Broker,,,,0.0
AF14B64F34BCE3EBEB9401D7153829EC,1,Charterer,SHELL,Shellwestern Supply and Trading Company LTD,10145,1.25
AF14B64F34BCE3EBEB9401D7153829EC,1,Broker,Charles R We,"CHARLES R. WEBER COMPANY,INC",101213,1.25
AF14B64F34BCE3EBEB9401D7153829EC,1,Agent,,,,0.0
AF14B64F34BCE3EBEB9401D7153829EC,1,Co Broker,SHELL,,,0.0
784E59676C2089F95FEB345F55CE9AAC,1,Charterer,Acelen,Refinaria Mataripe S/A,10406,0.0
784E59676C2089F95FEB345F55CE9AAC,1,Broker,Brazilship,Bs Corretores De Afretamentos,51991,1.25
784E59676C2089F95FEB345F55CE9AAC,1,Agent,,,,0.0
784E59676C2089F95FEB345F55CE9AAC,1,Co Broker,,,,0.0
05FD247B3BF08155C539EB1EF321FE4B,1,Charterer,TRAFIGURA,Trafigura Trading LLC,10074,2.5
05FD247B3BF08155C539EB1EF321FE4B,1,Broker,Gibson,E.A.Gibson Shipbrokers Ltd,103726,1.25
05FD247B3BF08155C539EB1EF321FE4B,1,Agent,Stena Bulk,,,2.0
05FD247B3BF08155C539EB1EF321FE4B,1,Co Broker,,,,0.0
7C0D2FA8D5030EE056CC93F952543850,1,Charterer,CHEVRON,Chevron International Tankship Limited,10109,2.5
7C0D2FA8D5030EE056CC93F952543850,1,Broker,MJLF,MJLF & Associates Inc.,50077,1.25
7C0D2FA8D5030EE056CC93F952543850,1,Agent,Stena Bulk,,,2.0
7C0D2FA8D5030EE056CC93F952543850,1,Co Broker,,,,0.0
ECEAA6601C9BB1955597B860DE6C3E94,1,Charterer,New Britain ,New Britain Palm Oil Limited,10022,0.0
ECEAA6601C9BB1955597B860DE6C3E94,1,Broker,,,,0.0
ECEAA6601C9BB1955597B860DE6C3E94,1,Agent,Stena Bulk,,,2.0
ECEAA6601C9BB1955597B860DE6C3E94,1,Co Broker,,,,0.0
056183E60051CC31B22F90BD8AF6D4F5,1,Charterer,VITOL,Vitol SA,10151,2.5
056183E60051CC31B22F90BD8AF6D4F5,1,Broker,Gulfstream,Gulfstream Tanker Chartering SA (Geneva),50136,1.25
056183E60051CC31B22F90BD8AF6D4F5,1,Agent,,,,0.0
056183E60051CC31B22F90BD8AF6D4F5,1,Co Broker,,,,0.0
AD38975BD4AE44D1650E9801E6253F03,1,Charterer,ST,"ST Shipping & Transport PTE LTD, as agents for Glencore Ltd.",10403,2.5
AD38975BD4AE44D1650E9801E6253F03,1,Broker,Galbraiths,Galbraiths LTD,,1.25
AD38975BD4AE44D1650E9801E6253F03,1,Agent,,,,0.0
AD38975BD4AE44D1650E9801E6253F03,1,Co Broker,,,,0.0
F31E352F28EA649CA9AC11BD77BD1487,1,Charterer,Cofco Resour,Cofco Resources S.A.,10135,2.5
F31E352F28EA649CA9AC11BD77BD1487,1,Broker,Clarkson,Clarksons Platou Shipbroking (Switzerland) SA,105056,1.25
F31E352F28EA649CA9AC11BD77BD1487,1,Agent,Stena Bulk,,,2.0
F31E352F28EA649CA9AC11BD77BD1487,1,Co Broker,,,,0.0
04FAD0AC5448D11E39FC0F00C2AECAB3,1,Charterer,Ipiranga,Ipiranga Trading Limited,10389,2.5
04FAD0AC5448D11E39FC0F00C2AECAB3,1,Broker,Galbraiths,Galbraith's USA inc,52076,1.25
04FAD0AC5448D11E39FC0F00C2AECAB3,1,Agent,Stena Bulk,,,2.0
04FAD0AC5448D11E39FC0F00C2AECAB3,1,Co Broker,,,,0.0
270BD6790EEC03C7FCC7DFFDE1A03D32,1,Charterer,TOTAL,Chartering & Shipping Services S.A.,10017,2.5
270BD6790EEC03C7FCC7DFFDE1A03D32,1,Broker,AFFINITY,Affinity Tankers Ltd,50010,1.25
270BD6790EEC03C7FCC7DFFDE1A03D32,1,Agent,Stena Bulk,,,2.0
270BD6790EEC03C7FCC7DFFDE1A03D32,1,Co Broker,,,,0.0
E47C210959F9252CA402E96D690A8692,1,Charterer,Glencore,Viterra B.V.,10339,1.25
E47C210959F9252CA402E96D690A8692,1,Broker,RVB Shipbrok,RVB Shipbrokers Singapore Pte Ltd,50075,1.25
E47C210959F9252CA402E96D690A8692,1,Agent,Stena Bulk,,,2.0
E47C210959F9252CA402E96D690A8692,1,Co Broker,,,,0.0
74E0EE8D3FF17986BB5963F638F70EB1,1,Charterer,VITOL,Vitol SA,10151,2.5
74E0EE8D3FF17986BB5963F638F70EB1,1,Broker,Galbraiths,Galbraiths LTD,,1.25
74E0EE8D3FF17986BB5963F638F70EB1,1,Agent,,,,0.0
74E0EE8D3FF17986BB5963F638F70EB1,1,Co Broker,,,,0.0
7B98BB7F23CC380B719B476B34DA2A55,1,Charterer,Navig8,Navig8 Pool Inc.,10306,2.5
7B98BB7F23CC380B719B476B34DA2A55,1,Broker,Lighthouse,Lighthouse Chartering LLC,50092,2.5
7B98BB7F23CC380B719B476B34DA2A55,1,Agent,Stena Bulk,,,2.0
7B98BB7F23CC380B719B476B34DA2A55,1,Co Broker,,,,0.0
4B13E252CAFDA63D3745C973EB2DEB99,1,Charterer,VITOL,Vitol Asia PTE Ltd,10151,2.5
4B13E252CAFDA63D3745C973EB2DEB99,1,Broker,Clarkson,,,1.25
4B13E252CAFDA63D3745C973EB2DEB99,1,Agent,Stena Bulk,,,2.0
4B13E252CAFDA63D3745C973EB2DEB99,1,Co Broker,,,,0.0
A3FBE581131BB5B9DB16354EDA8FFE4B,1,Charterer,SHELL,Shell International Trading and Shipping Company Limited,1609,1.25
A3FBE581131BB5B9DB16354EDA8FFE4B,1,Broker,Clarkson,H CLARKSON & COMPANY LIMITED,105568,1.25
A3FBE581131BB5B9DB16354EDA8FFE4B,1,Agent,,,,0.0
A3FBE581131BB5B9DB16354EDA8FFE4B,1,Co Broker,,,,0.0
FAA0E052869694BE67254EFC4DE918AC,1,Charterer,TOTAL,,,2.5
FAA0E052869694BE67254EFC4DE918AC,1,Broker,SSY,,,1.25
FAA0E052869694BE67254EFC4DE918AC,1,Agent,Stena Bulk,,,2.0
FAA0E052869694BE67254EFC4DE918AC,1,Co Broker,,,,0.0
83DDB763139A816A11C870438CED154B,1,Charterer,Alumina do N,Alumina do Norte do Brasil S/A,10170,0.0
83DDB763139A816A11C870438CED154B,1,Broker,Netco,Netco,50078,1.25
83DDB763139A816A11C870438CED154B,1,Agent,Stena Bulk,,,2.0
83DDB763139A816A11C870438CED154B,1,Co Broker,,,,0.0
3113D1D7D40C9A5B148B24F5114A3D9A,1,Charterer,RELIANCE,,,2.5
3113D1D7D40C9A5B148B24F5114A3D9A,1,Broker,AFFINITY,,,1.25
3113D1D7D40C9A5B148B24F5114A3D9A,1,Agent,Stena Bulk,,,2.0
3113D1D7D40C9A5B148B24F5114A3D9A,1,Co Broker,,,,0.0
C3A2CCF1404DAEC5255D0B2EF3C370BD,1,Charterer,Alcoa,"Alcoa Steamship Company, Inc",10337,0.0
C3A2CCF1404DAEC5255D0B2EF3C370BD,1,Broker,Netco,Netco,50078,1.25
C3A2CCF1404DAEC5255D0B2EF3C370BD,1,Agent,Stena Bulk,,,2.0
C3A2CCF1404DAEC5255D0B2EF3C370BD,1,Co Broker,,,,0.0
D55A89F73C31B25043A7332335D78783,1,Charterer,SHELL,Shellwestern Supply and Trading Company LTD,10145,2.5
D55A89F73C31B25043A7332335D78783,1,Broker,MJLF,MJLF & Associates Inc.,50077,1.25
D55A89F73C31B25043A7332335D78783,1,Agent,,,,0.0
D55A89F73C31B25043A7332335D78783,1,Co Broker,,,,0.0
FC2294A91C70512883FA4319E96C7B1F,1,Charterer,UNIPEC,Unipec UK Company Limited,10320,2.5
FC2294A91C70512883FA4319E96C7B1F,1,Broker,BRS,BRS USA LLC,50153,1.25
FC2294A91C70512883FA4319E96C7B1F,1,Agent,,,,0.0
FC2294A91C70512883FA4319E96C7B1F,1,Co Broker,,,,0.0
403512E109EE426609B6CDEA71CE7CB1,1,Charterer,PETROBRAS,,,2.5
403512E109EE426609B6CDEA71CE7CB1,1,Broker,SSY,,,1.25
403512E109EE426609B6CDEA71CE7CB1,1,Agent,,,,0.0
403512E109EE426609B6CDEA71CE7CB1,1,Co Broker,,,,0.0
360A7698BDA022FCFFA9C7137E1CA7D1,1,Charterer,BP,BP Oil International Ltd.,10168,2.5
360A7698BDA022FCFFA9C7137E1CA7D1,1,Broker,AFFINITY,Affinity Tankers Ltd,50010,1.25
360A7698BDA022FCFFA9C7137E1CA7D1,1,Agent,Stena Bulk,,,2.0
360A7698BDA022FCFFA9C7137E1CA7D1,1,Co Broker,,,,0.0
DD468AC7BDDF17BA0ADDB07F335949AF,1,Charterer,TRAFIGURA,Trafigura Maritime Logistics Pte Ltd,10128,0.0
DD468AC7BDDF17BA0ADDB07F335949AF,1,Broker,Gulfstream,Gulf Stream Chartering SA (Geneva),52329,1.25
DD468AC7BDDF17BA0ADDB07F335949AF,1,Agent,,,,0.0
DD468AC7BDDF17BA0ADDB07F335949AF,1,Co Broker,,,,0.0
EBEAB9CE269E7B5533ECAA83C45D0113,1,Charterer,TRAFIGURA,Trafigura Trading LLC,10074,2.5
EBEAB9CE269E7B5533ECAA83C45D0113,1,Broker,McQuilling,McQuilling Partners Inc.,103602,1.25
EBEAB9CE269E7B5533ECAA83C45D0113,1,Agent,Stena Bulk,,,2.0
EBEAB9CE269E7B5533ECAA83C45D0113,1,Co Broker,,,,0.0
BEFAEAEC77F966757E02B2C2D8074269,1,Charterer,Asia Fuel,,,2.5
BEFAEAEC77F966757E02B2C2D8074269,1,Broker,Vantage Ship,,,1.25
BEFAEAEC77F966757E02B2C2D8074269,1,Agent,,,,0.0
BEFAEAEC77F966757E02B2C2D8074269,1,Co Broker,,,,0.0
4B6355915421118A526FC7EC87E87674,1,Charterer,Bunge,Bunge SA,10179,2.5
4B6355915421118A526FC7EC87E87674,1,Broker,Odin,ODIN MARINE GROUP LLC,101591,1.25
4B6355915421118A526FC7EC87E87674,1,Agent,Stena Bulk,,,2.0
4B6355915421118A526FC7EC87E87674,1,Co Broker,,,,0.0
7AB8AADA540AF763987D3B85C1690FA3,1,Charterer,Raizen Tradi,Raizen Trading S.A.,10412,2.5
7AB8AADA540AF763987D3B85C1690FA3,1,Broker,Clarkson,Clarkson Platou Shipping Services USA LLC,103582,1.25
7AB8AADA540AF763987D3B85C1690FA3,1,Agent,Stena Bulk,,,2.0
7AB8AADA540AF763987D3B85C1690FA3,1,Co Broker,,,,0.0
510E5F240D0BE2796C3284371C7BDC4D,1,Charterer,Ma'aden Alum,Ma’aden Aluminium Company,10354,0.0
510E5F240D0BE2796C3284371C7BDC4D,1,Broker,Odin,ODIN MARINE GROUP LLC,101591,2.5
510E5F240D0BE2796C3284371C7BDC4D,1,Agent,Stena Bulk,,,2.0
510E5F240D0BE2796C3284371C7BDC4D,1,Co Broker,,,,0.0
88173E36BA115070CD22FB85E6CCA0DD,1,Charterer,NESTE,Neste Shipping Oy,10115,1.25
88173E36BA115070CD22FB85E6CCA0DD,1,Broker,Eastport Cha,,,1.25
88173E36BA115070CD22FB85E6CCA0DD,1,Agent,Stena Bulk,,,2.0
88173E36BA115070CD22FB85E6CCA0DD,1,Co Broker,,,,0.0
06907FA586D97DFCB1C3EF551D143D74,1,Charterer,SHELL,Shell International Trading and Shipping Company Limited,1609,2.5
06907FA586D97DFCB1C3EF551D143D74,1,Broker,Galbraiths,Galbraiths LTD,,1.25
06907FA586D97DFCB1C3EF551D143D74,1,Agent,,,,0.0
06907FA586D97DFCB1C3EF551D143D74,1,Co Broker,,,,0.0
D513668AD51B770D440A7964AEB1E1EC,1,Charterer,SHELL,Shellwestern Supply and Trading Company LTD,10145,1.25
